id_venta,id_cliente,fecha,nombre_cliente,email,medio_pago
279,457,2023-03-13 19:07:00,Dr(a). Valentin Correa,dr(a)..correa@yahoo.com,efectivo
280,422,2023-03-13 19:09:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
281,412,2023-03-13 19:27:00,Juana Arias,jarias@hotmail.com,tarjeta
282,539,2023-03-13 20:19:00,Luana Benicio Paz,luana_paz@yahoo.com,efectivo
283,293,2023-03-14 05:00:00,Lautaro Benjamin Nina Maidana,lautaro_maidana@outlook.com,qr
284,563,2023-03-14 12:49:00,Thiago Lopez Ferreyra,thiago_ferreyra@yahoo.com,tarjeta
285,316,2023-03-14 13:14:00,Lucía Sofia Rojas Diaz,ldiaz@hotmail.com,transferencia
286,429,2023-03-14 13:40:00,Uma Santiago Gomez Rodriguez,umarodriguez@hotmail.com,efectivo
287,457,2023-03-14 17:44:00,Dr(a). Valentin Correa,dr(a)..correa@yahoo.com,efectivo
288,365,2023-03-15 12:03:00,Emma Gutierrez,egutierrez@outlook.com,efectivo
289,533,2023-03-15 12:25:00,Dr(a). Juana Fernandez,dfernandez@hotmail.com,qr
290,385,2023-03-15 12:34:00,Bautista Agostina Perez,bperez@outlook.com,tarjeta
291,429,2023-03-15 14:05:00,Uma Santiago Gomez Rodriguez,umarodriguez@hotmail.com,efectivo
292,304,2023-03-15 14:23:00,Valentina  Bautista Benjamin Perez,valentina_perez@gmail.com,tarjeta
293,422,2023-03-15 18:18:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
294,26,2023-03-15 22:26:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,qr
295,484,2023-03-16 13:19:00,Dante Faustino Duarte Luna,dluna@hotmail.com,transferencia
296,463,2023-03-16 13:59:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
297,26,2023-03-16 14:44:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
298,457,2023-03-16 17:06:00,Dr(a). Valentin Correa,dr(a)..correa@yahoo.com,tarjeta
299,385,2023-03-16 18:01:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
300,385,2023-03-16 18:29:00,Bautista Agostina Perez,bperez@outlook.com,tarjeta
301,533,2023-03-16 20:18:00,Dr(a). Juana Fernandez,dfernandez@hotmail.com,tarjeta
302,457,2023-03-17 09:34:00,Dr(a). Valentin Correa,dr(a)..correa@yahoo.com,efectivo
303,320,2023-03-17 10:23:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
304,66,2023-03-17 10:40:00,Sr(a). Josefina Dominguez,sr(a)..dominguez@hotmail.com,efectivo
305,320,2023-03-17 11:26:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
306,26,2023-03-17 12:08:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
307,400,2023-03-17 12:58:00,Tiziano Benjamin Silva,tsilva@hotmail.com,efectivo
308,463,2023-03-17 13:43:00,Felipe Sanchez,felipe.sanchez18@outlook.com,qr
309,474,2023-03-17 14:02:00,Dr(a). Miguel Angel Fernandez,dfernandez@outlook.com,tarjeta
310,167,2023-03-17 17:29:00,Sr(a). Sofía Benitez,sbenitez@hotmail.com,efectivo
311,385,2023-03-17 19:34:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
312,385,2023-03-17 20:12:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
313,320,2023-03-17 20:26:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
314,50,2023-03-17 20:36:00,Dr(a). Olivia Soto,dr(a)..soto@hotmail.com,efectivo
315,26,2023-03-18 09:09:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
316,164,2023-03-18 10:21:00,Joaquin Catalina Coronel,joaquincoronel@gmail.com,efectivo
317,474,2023-03-18 20:24:00,Dr(a). Miguel Angel Fernandez,dfernandez@outlook.com,tarjeta
318,100,2023-03-20 02:00:00,Sofia Villalba Martinez,sofiamartinez@yahoo.com,efectivo
319,304,2023-03-20 12:10:00,Valentina  Bautista Benjamin Perez,valentina_perez@gmail.com,efectivo
320,463,2023-03-20 12:33:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
321,385,2023-03-20 13:16:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
322,539,2023-03-20 13:35:00,Luana Benicio Paz,luana_paz@yahoo.com,tarjeta
323,385,2023-03-20 14:04:00,Bautista Agostina Perez,bperez@outlook.com,tarjeta
324,100,2023-03-20 19:42:00,Sofia Villalba Martinez,sofiamartinez@yahoo.com,efectivo
325,304,2023-03-20 20:13:00,Valentina  Bautista Benjamin Perez,valentina_perez@gmail.com,efectivo
326,164,2023-03-20 22:29:00,Joaquin Catalina Coronel,joaquincoronel@gmail.com,efectivo
327,513,2023-03-20 23:00:00,Dr(a). Isabella Maidana,dr(a)..maidana11@yahoo.com,qr
328,88,2023-03-21 13:18:00,Martina Romero,martinaromero@outlook.com,tarjeta
329,533,2023-03-21 14:29:00,Dr(a). Juana Fernandez,dfernandez@hotmail.com,tarjeta
330,385,2023-03-21 14:37:00,Bautista Agostina Perez,bperez@outlook.com,tarjeta
331,164,2023-03-21 14:41:00,Joaquin Catalina Coronel,joaquincoronel@gmail.com,efectivo
332,385,2023-03-21 14:59:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
333,385,2023-03-21 19:04:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
334,442,2023-03-21 19:05:00,Dr(a). Charo Rivero,dr(a)..rivero82@yahoo.com,efectivo
335,26,2023-03-21 20:19:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
336,422,2023-03-22 16:19:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
337,533,2023-03-22 18:15:00,Dr(a). Juana Fernandez,dfernandez@hotmail.com,tarjeta
338,474,2023-03-23 08:06:00,Dr(a). Miguel Angel Fernandez,dfernandez@outlook.com,tarjeta
339,457,2023-03-23 10:52:00,Dr(a). Valentin Correa,dr(a)..correa@yahoo.com,efectivo
340,463,2023-03-23 12:06:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
341,26,2023-03-23 12:09:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,tarjeta
342,463,2023-03-23 12:25:00,Felipe Sanchez,felipe.sanchez18@outlook.com,transferencia
343,167,2023-03-23 12:43:00,Sr(a). Sofía Benitez,sbenitez@hotmail.com,efectivo
344,316,2023-03-23 14:06:00,Lucía Sofia Rojas Diaz,ldiaz@hotmail.com,transferencia
345,474,2023-03-23 16:48:00,Dr(a). Miguel Angel Fernandez,dfernandez@outlook.com,efectivo
346,463,2023-03-23 20:25:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
347,463,2023-03-23 20:27:00,Felipe Sanchez,felipe.sanchez18@outlook.com,transferencia
348,463,2023-03-23 20:44:00,Felipe Sanchez,felipe.sanchez18@outlook.com,efectivo
349,511,2023-03-23 22:00:00,Maite Suarez,maite.suarez@gmail.com,tarjeta
350,124,2023-03-24 09:21:00,Lucía Rojas Franco,lfranco@hotmail.com,efectivo
351,124,2023-03-24 09:43:00,Lucía Rojas Franco,lfranco@hotmail.com,efectivo
352,100,2023-03-24 11:42:00,Sofia Villalba Martinez,sofiamartinez@yahoo.com,qr
353,481,2023-03-24 12:51:00,Dr(a). Ciro Aguirre,dr(a).aguirre@yahoo.com,efectivo
354,385,2023-03-24 14:57:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
355,385,2023-03-24 18:21:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
356,463,2023-03-24 19:08:00,Felipe Sanchez,felipe.sanchez18@outlook.com,efectivo
357,66,2023-03-24 19:57:00,Sr(a). Josefina Dominguez,sr(a)..dominguez@hotmail.com,tarjeta
358,533,2023-03-24 20:13:00,Dr(a). Juana Fernandez,dfernandez@hotmail.com,tarjeta
359,320,2023-03-24 20:15:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
360,422,2023-03-24 21:44:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
361,422,2023-03-25 08:08:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
362,124,2023-03-25 11:00:00,Lucía Rojas Franco,lfranco@hotmail.com,efectivo
363,377,2023-03-25 11:00:00,Sr(a). Victoria Rodriguez,sr(a)..rodriguez@hotmail.com,tarjeta
364,474,2023-03-25 13:07:00,Dr(a). Miguel Angel Fernandez,dfernandez@outlook.com,qr
365,26,2023-03-25 16:48:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
366,94,2023-03-25 17:00:00,Pedro Emanuel Martinez,pmartinez@outlook.com,tarjeta
367,74,2023-03-25 18:26:00,Agustin Bustos Rojas,agustin.rojas19@hotmail.com,tarjeta
368,182,2023-03-25 18:50:00,Lautaro Avila,lautaro_avila@hotmail.com,tarjeta
369,489,2023-03-26 10:00:00,Valentino Miranda Avila,valentinoavila@yahoo.com,tarjeta
370,26,2023-03-26 13:11:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
371,320,2023-03-26 18:23:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
372,26,2023-03-26 18:35:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
373,470,2023-03-26 19:00:00,Dr(a). Bruno Roldan,dr(a).roldan@hotmail.com,tarjeta
374,167,2023-03-27 11:10:00,Sr(a). Sofía Benitez,sbenitez@hotmail.com,efectivo
375,365,2023-03-27 12:06:00,Emma Gutierrez,egutierrez@outlook.com,efectivo
376,385,2023-03-27 12:11:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
377,385,2023-03-27 12:21:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
378,317,2023-03-27 12:50:00,Alma Valentina Garcia Moreno,almamoreno@yahoo.com,efectivo
379,478,2023-03-27 14:06:00,Dr(a). Valentin Villalba,dr(a)._villalba@yahoo.com,efectivo
380,539,2023-03-27 14:12:00,Luana Benicio Paz,luana_paz@yahoo.com,tarjeta
381,421,2023-03-27 14:51:00,Alma Romero Aguero,alma_aguero@hotmail.com,tarjeta
382,315,2023-03-27 14:54:00,Martina Rodriguez,martinarodriguez@yahoo.com,qr
383,457,2023-03-27 17:50:00,Dr(a). Valentin Correa,dr(a)..correa@yahoo.com,tarjeta
384,463,2023-03-27 18:00:00,Felipe Sanchez,felipe.sanchez18@outlook.com,transferencia
385,533,2023-03-27 18:14:00,Dr(a). Juana Fernandez,dfernandez@hotmail.com,tarjeta
386,563,2023-03-27 19:26:00,Thiago Lopez Ferreyra,thiago_ferreyra@yahoo.com,tarjeta
387,385,2023-03-27 20:02:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
388,463,2023-03-27 20:44:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
389,299,2023-03-28 05:00:00,Martina Lucio Fernandez,mfernandez@yahoo.com,qr
390,26,2023-03-28 09:13:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,tarjeta
391,511,2023-03-28 09:48:00,Maite Suarez,maite.suarez@gmail.com,tarjeta
392,26,2023-03-28 16:34:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
393,422,2023-03-28 20:15:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,transferencia
394,539,2023-03-29 13:48:00,Luana Benicio Paz,luana_paz@yahoo.com,tarjeta
395,26,2023-03-29 18:23:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
396,457,2023-03-29 18:30:00,Dr(a). Valentin Correa,dr(a)..correa@yahoo.com,efectivo
397,286,2023-03-30 05:00:00,Sr(a). Renata Sanchez,sr(a).sanchez@yahoo.com,tarjeta
398,563,2023-03-30 09:00:00,Thiago Lopez Ferreyra,thiago_ferreyra@yahoo.com,tarjeta
399,429,2023-03-30 12:50:00,Uma Santiago Gomez Rodriguez,umarodriguez@hotmail.com,efectivo
400,463,2023-03-30 14:05:00,Felipe Sanchez,felipe.sanchez18@outlook.com,efectivo
401,74,2023-03-30 17:53:00,Agustin Bustos Rojas,agustin.rojas19@hotmail.com,tarjeta
402,429,2023-03-30 19:04:00,Uma Santiago Gomez Rodriguez,umarodriguez@hotmail.com,efectivo
403,385,2023-03-30 20:00:00,Bautista Agostina Perez,bperez@outlook.com,tarjeta
404,345,2023-03-31 02:00:00,Dr(a). Delfina Molina,dr(a)..molina@outlook.com,tarjeta
405,428,2023-03-31 03:00:00,Martina Tiziano Luna Romero,mromero@hotmail.com,efectivo
406,313,2023-03-31 04:00:00,Dr(a). Luz Milagros Rojas,dr(a)..rojas@outlook.com,qr
407,66,2023-03-31 11:20:00,Sr(a). Josefina Dominguez,sr(a)..dominguez@hotmail.com,tarjeta
408,320,2023-03-31 12:22:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
409,320,2023-03-31 12:28:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
410,400,2023-03-31 12:40:00,Tiziano Benjamin Silva,tsilva@hotmail.com,tarjeta
411,429,2023-03-31 12:42:00,Uma Santiago Gomez Rodriguez,umarodriguez@hotmail.com,qr
412,26,2023-03-31 13:04:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
413,320,2023-03-31 13:15:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
414,365,2023-03-31 14:02:00,Emma Gutierrez,egutierrez@outlook.com,efectivo
415,428,2023-03-31 14:20:00,Martina Tiziano Luna Romero,mromero@hotmail.com,efectivo
416,94,2023-03-31 17:25:00,Pedro Emanuel Martinez,pmartinez@outlook.com,efectivo
417,118,2023-03-31 18:53:00,Jeremias Alma Gonzalez Lopez,jeremias.lopez@gmail.com,qr
418,26,2023-03-31 19:41:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
419,365,2023-03-31 20:13:00,Emma Gutierrez,egutierrez@outlook.com,qr
420,481,2023-03-31 20:20:00,Dr(a). Ciro Aguirre,dr(a).aguirre@yahoo.com,efectivo
421,450,2023-03-31 21:00:00,Maximiliano Cordoba,maximilianocordoba@yahoo.com,tarjeta
422,519,2023-04-01 07:00:00,Thiago Agustin Maia Romero Morales,tmorales@yahoo.com,transferencia
423,167,2023-04-01 09:53:00,Sr(a). Sofía Benitez,sbenitez@hotmail.com,efectivo
424,511,2023-04-01 10:44:00,Maite Suarez,maite.suarez@gmail.com,efectivo
425,481,2023-04-01 11:45:00,Dr(a). Ciro Aguirre,dr(a).aguirre@yahoo.com,tarjeta
426,422,2023-04-01 19:13:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
427,569,2023-04-02 07:00:00,Paula Gomez Ojeda,pojeda@outlook.com,tarjeta
428,299,2023-04-02 14:42:00,Martina Lucio Fernandez,mfernandez@yahoo.com,qr
429,23,2023-04-02 18:20:00,Thiago Fernandez,thiagofernandez@hotmail.com,qr
430,463,2023-04-03 12:52:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
431,539,2023-04-03 13:58:00,Luana Benicio Paz,luana_paz@yahoo.com,tarjeta
432,317,2023-04-03 14:01:00,Alma Valentina Garcia Moreno,almamoreno@yahoo.com,efectivo
433,385,2023-04-03 14:04:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
434,385,2023-04-03 14:54:00,Bautista Agostina Perez,bperez@outlook.com,qr
435,553,2023-04-03 17:19:00,Dr(a). Matilda Lopez,dr(a)..lopez83@outlook.com,tarjeta
436,53,2023-04-03 18:18:00,Ignacio Martinez Rodriguez,ignacio.rodriguez@gmail.com,efectivo
437,428,2023-04-03 18:26:00,Martina Tiziano Luna Romero,mromero@hotmail.com,efectivo
438,167,2023-04-03 18:55:00,Sr(a). Sofía Benitez,sbenitez@hotmail.com,efectivo
439,421,2023-04-03 18:57:00,Alma Romero Aguero,alma_aguero@hotmail.com,tarjeta
440,164,2023-04-03 18:57:00,Joaquin Catalina Coronel,joaquincoronel@gmail.com,transferencia
441,385,2023-04-03 19:18:00,Bautista Agostina Perez,bperez@outlook.com,tarjeta
442,463,2023-04-03 19:41:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
443,422,2023-04-03 22:30:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
444,397,2023-04-04 09:00:00,Angelina Leiva Romero,aromero@yahoo.com,efectivo
445,26,2023-04-04 12:28:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
446,377,2023-04-04 13:05:00,Sr(a). Victoria Rodriguez,sr(a)..rodriguez@hotmail.com,qr
447,428,2023-04-04 13:19:00,Martina Tiziano Luna Romero,mromero@hotmail.com,tarjeta
448,428,2023-04-04 14:17:00,Martina Tiziano Luna Romero,mromero@hotmail.com,efectivo
449,299,2023-04-05 10:11:00,Martina Lucio Fernandez,mfernandez@yahoo.com,qr
450,100,2023-04-05 11:29:00,Sofia Villalba Martinez,sofiamartinez@yahoo.com,tarjeta
451,165,2023-04-05 12:14:00,Sr(a). Bautista Avila,sr(a)..avila77@outlook.com,qr
452,385,2023-04-05 13:15:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
453,26,2023-04-05 14:03:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
454,422,2023-04-05 17:38:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,tarjeta
455,304,2023-04-05 18:57:00,Valentina  Bautista Benjamin Perez,valentina_perez@gmail.com,efectivo
456,479,2023-04-05 19:00:00,Joaquín Emma Vazquez,joaquin.vazquez54@hotmail.com,efectivo
457,463,2023-04-05 19:25:00,Felipe Sanchez,felipe.sanchez18@outlook.com,efectivo
458,100,2023-04-05 19:54:00,Sofia Villalba Martinez,sofiamartinez@yahoo.com,tarjeta
459,422,2023-04-05 20:28:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,tarjeta
460,474,2023-04-06 08:27:00,Dr(a). Miguel Angel Fernandez,dfernandez@outlook.com,tarjeta
461,26,2023-04-06 12:19:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,tarjeta
462,463,2023-04-06 12:41:00,Felipe Sanchez,felipe.sanchez18@outlook.com,efectivo
463,569,2023-04-06 12:46:00,Paula Gomez Ojeda,pojeda@outlook.com,tarjeta
464,463,2023-04-06 13:06:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
465,317,2023-04-06 14:08:00,Alma Valentina Garcia Moreno,almamoreno@yahoo.com,efectivo
466,474,2023-04-06 14:13:00,Dr(a). Miguel Angel Fernandez,dfernandez@outlook.com,tarjeta
467,26,2023-04-06 14:23:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
468,223,2023-04-06 15:00:00,Sr(a). Mia Morena Gomez,sr(a)._gomez@outlook.com,efectivo
469,365,2023-04-06 20:14:00,Emma Gutierrez,egutierrez@outlook.com,efectivo
470,463,2023-04-06 20:53:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
471,227,2023-04-07 09:00:00,Sofia Fernandez,sofia_fernandez@yahoo.com,efectivo
472,161,2023-04-07 09:57:00,Elena Vega Peralta,elena_peralta@yahoo.com,tarjeta
473,534,2023-04-07 10:04:00,Francisco Valentina Jazmin Chavez Vazquez,francisco.vazquez88@hotmail.com,qr
474,320,2023-04-07 10:14:00,Helena Juarez,helena_juarez@yahoo.com,tarjeta
475,167,2023-04-07 10:20:00,Sr(a). Sofía Benitez,sbenitez@hotmail.com,efectivo
476,167,2023-04-07 10:33:00,Sr(a). Sofía Benitez,sbenitez@hotmail.com,tarjeta
477,161,2023-04-07 11:00:00,Elena Vega Peralta,elena_peralta@yahoo.com,efectivo
478,320,2023-04-07 11:04:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
479,320,2023-04-07 11:06:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
480,63,2023-04-07 14:00:00,Matias Fernandez Pereyra,matias.pereyra@hotmail.com,efectivo
481,429,2023-04-07 14:10:00,Uma Santiago Gomez Rodriguez,umarodriguez@hotmail.com,efectivo
482,395,2023-04-07 14:22:00,Gonzalo Maximo Sanchez,gonzalo.sanchez@gmail.com,efectivo
483,362,2023-04-07 17:42:00,Valentino Cabrera,valentino.cabrera47@outlook.com,efectivo
484,320,2023-04-07 18:42:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
485,395,2023-04-07 18:50:00,Gonzalo Maximo Sanchez,gonzalo.sanchez@gmail.com,qr
486,320,2023-04-07 19:29:00,Helena Juarez,helena_juarez@yahoo.com,tarjeta
487,320,2023-04-07 20:17:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
488,385,2023-04-07 20:27:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
489,400,2023-04-07 20:32:00,Tiziano Benjamin Silva,tsilva@hotmail.com,efectivo
490,463,2023-04-07 20:38:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
491,297,2023-04-08 04:00:00,Lucas Guadalupe Ferreyra Muñoz,lmunoz@yahoo.com,tarjeta
492,474,2023-04-08 11:34:00,Dr(a). Miguel Angel Fernandez,dfernandez@outlook.com,tarjeta
493,474,2023-04-08 13:21:00,Dr(a). Miguel Angel Fernandez,dfernandez@outlook.com,tarjeta
494,400,2023-04-08 17:42:00,Tiziano Benjamin Silva,tsilva@hotmail.com,efectivo
495,431,2023-04-08 21:00:00,Santino Garcia,santinogarcia@yahoo.com,efectivo
496,26,2023-04-09 10:13:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,qr
497,26,2023-04-09 15:53:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
498,320,2023-04-09 18:05:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
499,320,2023-04-09 19:04:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
500,288,2023-04-10 00:00:00,Juan Pablo Guadalupe Gomez Ojeda,juan.ojeda@gmail.com,transferencia
501,78,2023-04-10 07:00:00,Sofia Lautaro Cabrera Sanchez,sofia_sanchez@yahoo.com,tarjeta
502,100,2023-04-10 09:19:00,Sofia Villalba Martinez,sofiamartinez@yahoo.com,tarjeta
503,78,2023-04-10 09:54:00,Sofia Lautaro Cabrera Sanchez,sofia_sanchez@yahoo.com,tarjeta
504,539,2023-04-10 12:00:00,Luana Benicio Paz,luana_paz@yahoo.com,qr
505,365,2023-04-10 12:45:00,Emma Gutierrez,egutierrez@outlook.com,efectivo
506,428,2023-04-10 13:23:00,Martina Tiziano Luna Romero,mromero@hotmail.com,efectivo
507,463,2023-04-10 14:12:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
508,474,2023-04-10 17:42:00,Dr(a). Miguel Angel Fernandez,dfernandez@outlook.com,efectivo
509,478,2023-04-10 18:02:00,Dr(a). Valentin Villalba,dr(a)._villalba@yahoo.com,efectivo
510,428,2023-04-10 20:13:00,Martina Tiziano Luna Romero,mromero@hotmail.com,efectivo
511,463,2023-04-10 20:44:00,Felipe Sanchez,felipe.sanchez18@outlook.com,efectivo
512,173,2023-04-11 02:00:00,Sr(a). Juan Pablo Ruiz,sruiz@gmail.com,tarjeta
513,356,2023-04-11 09:00:00,Guadalupe Romero Ruiz,guadalupe.ruiz@yahoo.com,tarjeta
514,271,2023-04-11 09:09:00,Juan Francisco Valentina Gonzalez Velazquez,juan.velazquez54@outlook.com,tarjeta
515,539,2023-04-11 14:15:00,Luana Benicio Paz,luana_paz@yahoo.com,tarjeta
516,385,2023-04-11 14:31:00,Bautista Agostina Perez,bperez@outlook.com,tarjeta
517,365,2023-04-11 14:40:00,Emma Gutierrez,egutierrez@outlook.com,efectivo
518,26,2023-04-11 17:46:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
519,422,2023-04-11 18:10:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
520,164,2023-04-11 18:47:00,Joaquin Catalina Coronel,joaquincoronel@gmail.com,tarjeta
521,563,2023-04-11 19:27:00,Thiago Lopez Ferreyra,thiago_ferreyra@yahoo.com,tarjeta
522,511,2023-04-12 10:14:00,Maite Suarez,maite.suarez@gmail.com,tarjeta
523,53,2023-04-12 12:08:00,Ignacio Martinez Rodriguez,ignacio.rodriguez@gmail.com,tarjeta
524,271,2023-04-12 15:00:00,Juan Francisco Valentina Gonzalez Velazquez,juan.velazquez54@outlook.com,efectivo
525,404,2023-04-12 15:00:00,Manuel Mia Morena Gutierrez,manuelgutierrez@hotmail.com,efectivo
526,161,2023-04-12 17:08:00,Elena Vega Peralta,elena_peralta@yahoo.com,qr
527,161,2023-04-12 19:08:00,Elena Vega Peralta,elena_peralta@yahoo.com,efectivo
528,165,2023-04-12 19:09:00,Sr(a). Bautista Avila,sr(a)..avila77@outlook.com,tarjeta
529,563,2023-04-12 19:12:00,Thiago Lopez Ferreyra,thiago_ferreyra@yahoo.com,qr
530,291,2023-04-13 15:00:00,Ian Benjamin Gonzalez Suarez,ian.suarez@hotmail.com,efectivo
531,463,2023-04-13 18:24:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
532,161,2023-04-13 18:31:00,Elena Vega Peralta,elena_peralta@yahoo.com,tarjeta
533,167,2023-04-13 19:55:00,Sr(a). Sofía Benitez,sbenitez@hotmail.com,efectivo
534,362,2023-04-14 10:04:00,Valentino Cabrera,valentino.cabrera47@outlook.com,qr
535,74,2023-04-14 10:42:00,Agustin Bustos Rojas,agustin.rojas19@hotmail.com,transferencia
536,362,2023-04-14 12:22:00,Valentino Cabrera,valentino.cabrera47@outlook.com,tarjeta
537,563,2023-04-14 12:36:00,Thiago Lopez Ferreyra,thiago_ferreyra@yahoo.com,efectivo
538,463,2023-04-14 13:19:00,Felipe Sanchez,felipe.sanchez18@outlook.com,efectivo
539,161,2023-04-14 17:56:00,Elena Vega Peralta,elena_peralta@yahoo.com,tarjeta
540,463,2023-04-14 18:12:00,Felipe Sanchez,felipe.sanchez18@outlook.com,qr
541,320,2023-04-14 19:40:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
542,248,2023-04-14 19:46:00,Francesca Kiara Herrera,francesca.herrera14@hotmail.com,efectivo
543,320,2023-04-14 19:59:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
544,365,2023-04-14 20:36:00,Emma Gutierrez,egutierrez@outlook.com,efectivo
545,313,2023-04-14 20:38:00,Dr(a). Luz Milagros Rojas,dr(a)..rojas@outlook.com,qr
546,422,2023-04-14 20:43:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
547,568,2023-04-15 01:00:00,Sr(a). Joaquin Gimenez,sr(a).gimenez@yahoo.com,transferencia
548,320,2023-04-15 12:49:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
